GEYLANG,1,4-ROOM,4500
GEYLANG,11,5-ROOM,4500
GEYLANG,53,EXECUTIVE,4500
GEYLANG,53,EXECUTIVE,4500
GEYLANG,846,EXECUTIVE,4500
GEYLANG,2B,4-ROOM,4500
GEYLANG,43A,4-ROOM,4500
HOUGANG,231,5-ROOM,4500
HOUGANG,231,5-ROOM,4500
HOUGANG,833,EXECUTIVE,4500
HOUGANG,834,EXECUTIVE,4500
HOUGANG,926,5-ROOM,4500
JURONG EAST,20,4-ROOM,4500
JURONG EAST,22,5-ROOM,4500
JURONG EAST,103,5-ROOM,4500
JURONG EAST,116,5-ROOM,4500
JURONG EAST,201,5-ROOM,4500
JURONG EAST,212,5-ROOM,4500
JURONG EAST,216,EXECUTIVE,4500
JURONG EAST,220,5-ROOM,4500
JURONG EAST,272,5-ROOM,4500
JURONG EAST,286B,EXECUTIVE,4500
JURONG EAST,287B,EXECUTIVE,4500
JURONG EAST,287D,EXECUTIVE,4500
JURONG WEST,330,5-ROOM,4500
JURONG WEST,450,4-ROOM,4500
JURONG WEST,549,EXECUTIVE,4500
JURONG WEST,688,4-ROOM,4500
JURONG WEST,691,5-ROOM,4500
JURONG WEST,826,5-ROOM,4500
JURONG WEST,183B,4-ROOM,4500
JURONG WEST,274A,EXECUTIVE,4500
JURONG WEST,650A,5-ROOM,4500
JURONG WEST,653A,5-ROOM,4500
JURONG WEST,656A,EXECUTIVE,4500
JURONG WEST,656A,EXECUTIVE,4500
JURONG WEST,656B,EXECUTIVE,4500
JURONG WEST,659B,4-ROOM,4500
JURONG WEST,665A,EXECUTIVE,4500
JURONG WEST,665A,EXECUTIVE,4500
JURONG WEST,666B,EXECUTIVE,4500
JURONG WEST,669B,EXECUTIVE,4500
JURONG WEST,672A,5-ROOM,4500
JURONG WEST,684A,5-ROOM,4500
KALLANG/WHAMPOA,7,5-ROOM,4500
KALLANG/WHAMPOA,8,5-ROOM,4500
KALLANG/WHAMPOA,10,5-ROOM,4500
KALLANG/WHAMPOA,11,5-ROOM,4500
KALLANG/WHAMPOA,12,5-ROOM,4500
KALLANG/WHAMPOA,46,EXECUTIVE,4500
KALLANG/WHAMPOA,60,4-ROOM,4500
KALLANG/WHAMPOA,106,4-ROOM,4500
KALLANG/WHAMPOA,122,5-ROOM,4500
KALLANG/WHAMPOA,815,5-ROOM,4500
KALLANG/WHAMPOA,10A,4-ROOM,4500
KALLANG/WHAMPOA,10C,4-ROOM,4500
KALLANG/WHAMPOA,113A,4-ROOM,4500
KALLANG/WHAMPOA,113A,4-ROOM,4500
KALLANG/WHAMPOA,113A,4-ROOM,4500
KALLANG/WHAMPOA,113C,4-ROOM,4500
KALLANG/WHAMPOA,2D,4-ROOM,4500
KALLANG/WHAMPOA,38A,5-ROOM,4500
KALLANG/WHAMPOA,38D,4-ROOM,4500
KALLANG/WHAMPOA,38D,4-ROOM,4500
KALLANG/WHAMPOA,3C,5-ROOM,4500
KALLANG/WHAMPOA,4B,4-ROOM,4500
KALLANG/WHAMPOA,4B,4-ROOM,4500
KALLANG/WHAMPOA,59B,5-ROOM,4500
MARINE PARADE,14,5-ROOM,4500
MARINE PARADE,77,5-ROOM,4500
MARINE PARADE,77,5-ROOM,4500
MARINE PARADE,79,5-ROOM,4500
PASIR RIS,129,EXECUTIVE,4500
PASIR RIS,135,EXECUTIVE,4500
PASIR RIS,204,EXECUTIVE,4500
PASIR RIS,208,EXECUTIVE,4500
PASIR RIS,503,EXECUTIVE,4500
PASIR RIS,541,EXECUTIVE,4500
PASIR RIS,543,EXECUTIVE,4500
PASIR RIS,585,EXECUTIVE,4500
PUNGGOL,308A,4-ROOM,4500
QUEENSTOWN,61B,4-ROOM,4500
QUEENSTOWN,62B,4-ROOM,4500
SENGKANG,103,EXECUTIVE,4500
SENGKANG,297A,EXECUTIVE,4500
SENGKANG,418C,4-ROOM,4500
SENGKANG,451B,5-ROOM,4500
SERANGOON,332,4-ROOM,4500
SERANGOON,408,5-ROOM,4500
SERANGOON,408,5-ROOM,4500
SERANGOON,550,5-ROOM,4500
SERANGOON,506A,EXECUTIVE,4500
TAMPINES,112,5-ROOM,4500
TAMPINES,117,5-ROOM,4500
TAMPINES,146,EXECUTIVE,4500
TAMPINES,234,5-ROOM,4500
TAMPINES,327,EXECUTIVE,4500
TAMPINES,359,4-ROOM,4500
TAMPINES,414,4-ROOM,4500
TAMPINES,428,EXECUTIVE,4500
TAMPINES,518C,5-ROOM,4500
TAMPINES,518C,5-ROOM,4500
TAMPINES,605A,5-ROOM,4500
TOA PAYOH,44,5-ROOM,4500
TOA PAYOH,44,5-ROOM,4500
TOA PAYOH,44,5-ROOM,4500
TOA PAYOH,48,5-ROOM,4500
TOA PAYOH,62,5-ROOM,4500
TOA PAYOH,80,4-ROOM,4500
TOA PAYOH,140,4-ROOM,4500
TOA PAYOH,144,5-ROOM,4500
TOA PAYOH,152,5-ROOM,4500
TOA PAYOH,172,5-ROOM,4500
TOA PAYOH,175,4-ROOM,4500
TOA PAYOH,10B,5-ROOM,4500
TOA PAYOH,130A,4-ROOM,4500
TOA PAYOH,131A,4-ROOM,4500
TOA PAYOH,138B,4-ROOM,4500
TOA PAYOH,138C,5-ROOM,4500
TOA PAYOH,138C,5-ROOM,4500
TOA PAYOH,139A,4-ROOM,4500
TOA PAYOH,153A,5-ROOM,4500
TOA PAYOH,79B,4-ROOM,4500
TOA PAYOH,80A,5-ROOM,4500
TOA PAYOH,80B,5-ROOM,4500
WOODLANDS,339,EXECUTIVE,4500
YISHUN,326,EXECUTIVE,4500
YISHUN,771,4-ROOM,4500
JURONG EAST,287B,EXECUTIVE,4480
JURONG EAST,287B,EXECUTIVE,4480
JURONG WEST,653B,5-ROOM,4450
KALLANG/WHAMPOA,10,5-ROOM,4450
KALLANG/WHAMPOA,46,EXECUTIVE,4450
KALLANG/WHAMPOA,8B,4-ROOM,4450
KALLANG/WHAMPOA,8B,4-ROOM,4450
PASIR RIS,579,EXECUTIVE,4450
TAMPINES,392,5-ROOM,4450
CLEMENTI,342,5-ROOM,4440
ANG MO KIO,307C,4-ROOM,4400
ANG MO KIO,315A,4-ROOM,4400
BEDOK,31,5-ROOM,4400
BEDOK,75,5-ROOM,4400
BEDOK,75,5-ROOM,4400
BEDOK,405,5-ROOM,4400
BEDOK,405,5-ROOM,4400
BEDOK,414,5-ROOM,4400
BEDOK,415,5-ROOM,4400
BEDOK,415,5-ROOM,4400
BEDOK,652,5-ROOM,4400
BISHAN,275A,5-ROOM,4400
BUKIT BATOK,120,EXECUTIVE,4400
BUKIT BATOK,625,4-ROOM,4400
BUKIT BATOK,625,4-ROOM,4400
BUKIT BATOK,292C,5-ROOM,4400
BUKIT BATOK,443C,5-ROOM,4400
BUKIT BATOK,453B,5-ROOM,4400
BUKIT MERAH,6,4-ROOM,4400
BUKIT MERAH,6,4-ROOM,4400
BUKIT MERAH,8,4-ROOM,4400
BUKIT MERAH,17,4-ROOM,4400
BUKIT MERAH,18,4-ROOM,4400
BUKIT MERAH,19,5-ROOM,4400
BUKIT MERAH,21,4-ROOM,4400
BUKIT MERAH,21,3-ROOM,4400
BUKIT MERAH,22,4-ROOM,4400
BUKIT MERAH,22,4-ROOM,4400
BUKIT MERAH,53,4-ROOM,4400
BUKIT MERAH,106,4-ROOM,4400
BUKIT MERAH,117,5-ROOM,4400
BUKIT MERAH,117,5-ROOM,4400
BUKIT MERAH,120,5-ROOM,4400
BUKIT MERAH,118B,5-ROOM,4400
BUKIT MERAH,126A,4-ROOM,4400
BUKIT MERAH,127D,4-ROOM,4400
BUKIT MERAH,25B,5-ROOM,4400
BUKIT MERAH,26C,4-ROOM,4400
BUKIT MERAH,6A,4-ROOM,4400
BUKIT MERAH,70A,4-ROOM,4400
BUKIT MERAH,73A,5-ROOM,4400
BUKIT MERAH,75A,4-ROOM,4400
BUKIT MERAH,8B,4-ROOM,4400
BUKIT MERAH,90A,4-ROOM,4400
BUKIT MERAH,91A,4-ROOM,4400
BUKIT PANJANG,155,EXECUTIVE,4400
BUKIT TIMAH,17,5-ROOM,4400
CENTRAL,1D,4-ROOM,4400
CLEMENTI,328,4-ROOM,4400
CLEMENTI,410,4-ROOM,4400
CLEMENTI,420,4-ROOM,4400
CLEMENTI,426,4-ROOM,4400
CLEMENTI,461,4-ROOM,4400
CLEMENTI,461,4-ROOM,4400
CLEMENTI,311B,4-ROOM,4400
CLEMENTI,440A,3-ROOM,4400
GEYLANG,1,5-ROOM,4400
GEYLANG,9,4-ROOM,4400
GEYLANG,43,4-ROOM,4400
GEYLANG,45,5-ROOM,4400
GEYLANG,60,5-ROOM,4400
GEYLANG,90A,4-ROOM,4400
GEYLANG,91A,4-ROOM,4400
HOUGANG,132,EXECUTIVE,4400
HOUGANG,220,4-ROOM,4400
HOUGANG,358,EXECUTIVE,4400
HOUGANG,358,EXECUTIVE,4400
HOUGANG,698D,EXECUTIVE,4400
JURONG EAST,230,5-ROOM,4400
JURONG EAST,271,5-ROOM,4400
JURONG EAST,288B,5-ROOM,4400
JURONG WEST,221,5-ROOM,4400
JURONG WEST,409,EXECUTIVE,4400
JURONG WEST,604,EXECUTIVE,4400
JURONG WEST,612,5-ROOM,4400
JURONG WEST,641,5-ROOM,4400
JURONG WEST,729,5-ROOM,4400
JURONG WEST,823,4-ROOM,4400
JURONG WEST,656B,EXECUTIVE,4400
JURONG WEST,660C,5-ROOM,4400
JURONG WEST,668B,4-ROOM,4400
JURONG WEST,684C,5-ROOM,4400
JURONG WEST,684C,5-ROOM,4400
JURONG WEST,697B,4-ROOM,4400
KALLANG/WHAMPOA,6,5-ROOM,4400
KALLANG/WHAMPOA,6,5-ROOM,4400
KALLANG/WHAMPOA,9,4-ROOM,4400
KALLANG/WHAMPOA,9,4-ROOM,4400
KALLANG/WHAMPOA,99,4-ROOM,4400
KALLANG/WHAMPOA,113,5-ROOM,4400
KALLANG/WHAMPOA,815,4-ROOM,4400
KALLANG/WHAMPOA,816,5-ROOM,4400
KALLANG/WHAMPOA,10A,4-ROOM,4400
KALLANG/WHAMPOA,10A,4-ROOM,4400
KALLANG/WHAMPOA,2A,4-ROOM,4400
KALLANG/WHAMPOA,2A,5-ROOM,4400
KALLANG/WHAMPOA,2C,5-ROOM,4400
MARINE PARADE,27,5-ROOM,4400
PASIR RIS,240,EXECUTIVE,4400
PASIR RIS,582,EXECUTIVE,4400
PUNGGOL,183,EXECUTIVE,4400
PUNGGOL,293,5-ROOM,4400
SERANGOON,312,5-ROOM,4400
SERANGOON,421,5-ROOM,4400
SERANGOON,421,5-ROOM,4400
TAMPINES,109,5-ROOM,4400
TAMPINES,120,5-ROOM,4400
TAMPINES,135,5-ROOM,4400
TAMPINES,146,5-ROOM,4400
TAMPINES,149,EXECUTIVE,4400
TAMPINES,329,EXECUTIVE,4400
TAMPINES,715,5-ROOM,4400
TAMPINES,842,5-ROOM,4400
TAMPINES,491H,5-ROOM,4400
TAMPINES,515A,5-ROOM,4400
TAMPINES,842C,5-ROOM,4400
TAMPINES,856D,EXECUTIVE,4400
TOA PAYOH,35,5-ROOM,4400
TOA PAYOH,48,5-ROOM,4400
TOA PAYOH,142,4-ROOM,4400
TOA PAYOH,215A,4-ROOM,4400
TOA PAYOH,79B,4-ROOM,4400
TOA PAYOH,79C,4-ROOM,4400
TOA PAYOH,81A,5-ROOM,4400
WOODLANDS,359,EXECUTIVE,4400
BUKIT TIMAH,1,4-ROOM,4388
BUKIT MERAH,75A,5-ROOM,4380
JURONG WEST,179,4-ROOM,4380
TAMPINES,944,EXECUTIVE,4380
BUKIT MERAH,18,4-ROOM,4350
BUKIT MERAH,21,4-ROOM,4350
BUKIT MERAH,21,4-ROOM,4350
BUKIT MERAH,27B,4-ROOM,4350
BUKIT MERAH,80A,4-ROOM,4350
BUKIT MERAH,96B,4-ROOM,4350
BUKIT PANJANG,185,5-ROOM,4350
CHOA CHU KANG,235,EXECUTIVE,4350
CLEMENTI,381,4-ROOM,4350
CLEMENTI,454,4-ROOM,4350
CLEMENTI,454,4-ROOM,4350
CLEMENTI,208B,4-ROOM,4350
HOUGANG,521,5-ROOM,4350
JURONG EAST,413,5-ROOM,4350
JURONG EAST,286B,EXECUTIVE,4350
JURONG WEST,691,5-ROOM,4350
JURONG WEST,197D,4-ROOM,4350
JURONG WEST,661D,5-ROOM,4350
JURONG WEST,669B,EXECUTIVE,4350
KALLANG/WHAMPOA,4C,5-ROOM,4350
SERANGOON,329,5-ROOM,4350
TAMPINES,254,4-ROOM,4350
TOA PAYOH,147,4-ROOM,4350
TOA PAYOH,147,4-ROOM,4350
TOA PAYOH,130A,4-ROOM,4350
TOA PAYOH,138B,4-ROOM,4350
ANG MO KIO,171,5-ROOM,4300
ANG MO KIO,331,4-ROOM,4300
ANG MO KIO,439,5-ROOM,4300
ANG MO KIO,459,5-ROOM,4300
ANG MO KIO,716,5-ROOM,4300
ANG MO KIO,716,5-ROOM,4300
ANG MO KIO,455C,4-ROOM,4300
ANG MO KIO,588C,5-ROOM,4300
BEDOK,14,5-ROOM,4300
BEDOK,112,5-ROOM,4300
BEDOK,164,5-ROOM,4300
BEDOK,645,5-ROOM,4300
BEDOK,717,5-ROOM,4300
BEDOK,717,5-ROOM,4300
BEDOK,722,5-ROOM,4300
BEDOK,805,5-ROOM,4300
BEDOK,220C,5-ROOM,4300
BEDOK,220C,4-ROOM,4300
BEDOK,220C,4-ROOM,4300
BEDOK,430A,4-ROOM,4300
BUKIT BATOK,117,5-ROOM,4300
BUKIT BATOK,298,5-ROOM,4300
BUKIT BATOK,194A,5-ROOM,4300
BUKIT MERAH,1,5-ROOM,4300
BUKIT MERAH,1,5-ROOM,4300
BUKIT MERAH,5,4-ROOM,4300
BUKIT MERAH,6,4-ROOM,4300
BUKIT MERAH,8,5-ROOM,4300
BUKIT MERAH,13,4-ROOM,4300
BUKIT MERAH,17,4-ROOM,4300
BUKIT MERAH,17,5-ROOM,4300
BUKIT MERAH,20,5-ROOM,4300
BUKIT MERAH,36,5-ROOM,4300
BUKIT MERAH,38,3-ROOM,4300
BUKIT MERAH,38,3-ROOM,4300
BUKIT MERAH,50,4-ROOM,4300
BUKIT MERAH,55,4-ROOM,4300
BUKIT MERAH,114,4-ROOM,4300
BUKIT MERAH,116,5-ROOM,4300
BUKIT MERAH,121,5-ROOM,4300
BUKIT MERAH,123,4-ROOM,4300
BUKIT MERAH,135,4-ROOM,4300
BUKIT MERAH,109A,5-ROOM,4300
BUKIT MERAH,10B,4-ROOM,4300
BUKIT MERAH,119B,5-ROOM,4300
BUKIT MERAH,119D,4-ROOM,4300
BUKIT MERAH,131C,4-ROOM,4300
BUKIT MERAH,26B,4-ROOM,4300
BUKIT MERAH,26B,4-ROOM,4300
BUKIT MERAH,26B,4-ROOM,4300
BUKIT MERAH,26C,4-ROOM,4300
BUKIT MERAH,26D,4-ROOM,4300
BUKIT MERAH,4B,4-ROOM,4300
BUKIT MERAH,63A,4-ROOM,4300
BUKIT MERAH,63A,4-ROOM,4300
BUKIT MERAH,77A,5-ROOM,4300
BUKIT MERAH,77A,5-ROOM,4300
BUKIT MERAH,90A,4-ROOM,4300
BUKIT PANJANG,183,EXECUTIVE,4300
BUKIT PANJANG,183,5-ROOM,4300
BUKIT PANJANG,183,5-ROOM,4300
BUKIT TIMAH,5,5-ROOM,4300
BUKIT TIMAH,13,4-ROOM,4300
BUKIT TIMAH,13,4-ROOM,4300
BUKIT TIMAH,14,5-ROOM,4300
CENTRAL,8,4-ROOM,4300
CENTRAL,663,4-ROOM,4300
CENTRAL,1B,5-ROOM,4300
CENTRAL,1B,4-ROOM,4300
CENTRAL,1B,4-ROOM,4300
CENTRAL,1C,5-ROOM,4300
CENTRAL,1G,4-ROOM,4300
CLEMENTI,204,5-ROOM,4300
CLEMENTI,317,4-ROOM,4300
CLEMENTI,326,4-ROOM,4300
CLEMENTI,329,4-ROOM,4300
CLEMENTI,345,5-ROOM,4300
CLEMENTI,377,4-ROOM,4300
CLEMENTI,413,5-ROOM,4300
CLEMENTI,424,4-ROOM,4300
CLEMENTI,428,4-ROOM,4300
CLEMENTI,435,4-ROOM,4300
CLEMENTI,455,4-ROOM,4300
CLEMENTI,455,4-ROOM,4300
CLEMENTI,461,5-ROOM,4300
CLEMENTI,613,5-ROOM,4300
CLEMENTI,703,4-ROOM,4300
CLEMENTI,708,4-ROOM,4300
CLEMENTI,717,5-ROOM,4300
CLEMENTI,311C,4-ROOM,4300
GEYLANG,28,5-ROOM,4300
GEYLANG,28,5-ROOM,4300
GEYLANG,30,5-ROOM,4300
GEYLANG,30,4-ROOM,4300
GEYLANG,125,4-ROOM,4300
GEYLANG,125,4-ROOM,4300
GEYLANG,345,4-ROOM,4300
GEYLANG,91A,4-ROOM,4300
HOUGANG,23,5-ROOM,4300
HOUGANG,234,5-ROOM,4300
HOUGANG,234,5-ROOM,4300
HOUGANG,430,EXECUTIVE,4300
HOUGANG,462,5-ROOM,4300
HOUGANG,463,5-ROOM,4300
HOUGANG,562,EXECUTIVE,4300
HOUGANG,578,EXECUTIVE,4300
HOUGANG,615,EXECUTIVE,4300
HOUGANG,641,5-ROOM,4300
HOUGANG,710,5-ROOM,4300
HOUGANG,997C,5-ROOM,4300
JURONG EAST,50,EXECUTIVE,4300
JURONG EAST,116,5-ROOM,4300
JURONG EAST,116,5-ROOM,4300
JURONG EAST,206,4-ROOM,4300
JURONG EAST,230,5-ROOM,4300
JURONG EAST,276,5-ROOM,4300
JURONG EAST,219A,5-ROOM,4300
JURONG WEST,336,EXECUTIVE,4300
JURONG WEST,444,5-ROOM,4300
JURONG WEST,472,EXECUTIVE,4300
JURONG WEST,606,4-ROOM,4300
JURONG WEST,606,4-ROOM,4300
JURONG WEST,695,5-ROOM,4300
JURONG WEST,764,4-ROOM,4300
JURONG WEST,818,5-ROOM,4300
JURONG WEST,842,EXECUTIVE,4300
JURONG WEST,906,EXECUTIVE,4300
JURONG WEST,218B,5-ROOM,4300
JURONG WEST,274C,EXECUTIVE,4300
JURONG WEST,339B,5-ROOM,4300
JURONG WEST,517A,4-ROOM,4300
JURONG WEST,651A,4-ROOM,4300
JURONG WEST,656B,EXECUTIVE,4300
JURONG WEST,657B,4-ROOM,4300
JURONG WEST,657B,4-ROOM,4300
JURONG WEST,664A,5-ROOM,4300
JURONG WEST,664D,5-ROOM,4300
JURONG WEST,669C,EXECUTIVE,4300
JURONG WEST,673C,5-ROOM,4300
JURONG WEST,681B,5-ROOM,4300
JURONG WEST,683C,5-ROOM,4300
KALLANG/WHAMPOA,5,5-ROOM,4300
KALLANG/WHAMPOA,5,5-ROOM,4300
KALLANG/WHAMPOA,13,5-ROOM,4300
KALLANG/WHAMPOA,21,5-ROOM,4300
KALLANG/WHAMPOA,39,5-ROOM,4300
KALLANG/WHAMPOA,40,5-ROOM,4300
KALLANG/WHAMPOA,681,4-ROOM,4300
KALLANG/WHAMPOA,108C,4-ROOM,4300
KALLANG/WHAMPOA,10A,4-ROOM,4300
KALLANG/WHAMPOA,2D,4-ROOM,4300
MARINE PARADE,14,5-ROOM,4300
MARINE PARADE,14,5-ROOM,4300
MARINE PARADE,72,5-ROOM,4300
MARINE PARADE,78,5-ROOM,4300
PASIR RIS,134,EXECUTIVE,4300
PASIR RIS,228,5-ROOM,4300
PASIR RIS,239,EXECUTIVE,4300
PASIR RIS,465,EXECUTIVE,4300
PASIR RIS,547,EXECUTIVE,4300
PASIR RIS,583,EXECUTIVE,4300
PASIR RIS,602,EXECUTIVE,4300
PASIR RIS,650,EXECUTIVE,4300
PUNGGOL,264A,5-ROOM,4300
QUEENSTOWN,61A,4-ROOM,4300
QUEENSTOWN,61A,4-ROOM,4300
QUEENSTOWN,61A,4-ROOM,4300
QUEENSTOWN,62A,4-ROOM,4300
SENGKANG,204D,EXECUTIVE,4300
SENGKANG,205A,EXECUTIVE,4300
SENGKANG,282C,5-ROOM,4300
SENGKANG,293B,5-ROOM,4300
SENGKANG,316C,EXECUTIVE,4300
SERANGOON,137,5-ROOM,4300
SERANGOON,317,EXECUTIVE,4300
SERANGOON,325,4-ROOM,4300
SERANGOON,325,4-ROOM,4300
SERANGOON,328,4-ROOM,4300
SERANGOON,330,4-ROOM,4300
SERANGOON,405,5-ROOM,4300
SERANGOON,421,5-ROOM,4300
SERANGOON,421,5-ROOM,4300
SERANGOON,548,5-ROOM,4300
TAMPINES,107,5-ROOM,4300
TAMPINES,148,5-ROOM,4300
TAMPINES,159,4-ROOM,4300
TAMPINES,247,5-ROOM,4300
TAMPINES,253,5-ROOM,4300
TAMPINES,329,EXECUTIVE,4300
TAMPINES,352,5-ROOM,4300
TAMPINES,933,4-ROOM,4300
TAMPINES,933,4-ROOM,4300
TAMPINES,937,EXECUTIVE,4300
TAMPINES,944,EXECUTIVE,4300
TAMPINES,168D,5-ROOM,4300
TAMPINES,450C,5-ROOM,4300
TAMPINES,519A,4-ROOM,4300
TAMPINES,519A,4-ROOM,4300
TAMPINES,856D,EXECUTIVE,4300
TAMPINES,856D,EXECUTIVE,4300
TAMPINES,892A,EXECUTIVE,4300
TAMPINES,892A,EXECUTIVE,4300
TOA PAYOH,20,EXECUTIVE,4300
TOA PAYOH,141,4-ROOM,4300
TOA PAYOH,143,5-ROOM,4300
TOA PAYOH,147,4-ROOM,4300
TOA PAYOH,155,4-ROOM,4300
TOA PAYOH,155,4-ROOM,4300
TOA PAYOH,153A,5-ROOM,4300
TOA PAYOH,213C,4-ROOM,4300
TOA PAYOH,79B,4-ROOM,4300
TOA PAYOH,79B,4-ROOM,4300
WOODLANDS,359,EXECUTIVE,4300
YISHUN,328,EXECUTIVE,4300
YISHUN,809,5-ROOM,4300
BEDOK,221C,4-ROOM,4250
BUKIT BATOK,138,4-ROOM,4250
BUKIT BATOK,293B,5-ROOM,4250
BUKIT MERAH,128,4-ROOM,4250
BUKIT MERAH,6A,4-ROOM,4250
BUKIT MERAH,75C,4-ROOM,4250
BUKIT MERAH,75C,4-ROOM,4250
CENTRAL,1B,4-ROOM,4250
CLEMENTI,412,4-ROOM,4250
GEYLANG,30,4-ROOM,4250
JURONG EAST,219A,5-ROOM,4250
JURONG WEST,657B,4-ROOM,4250
KALLANG/WHAMPOA,3D,4-ROOM,4250
PASIR RIS,547,EXECUTIVE,4250
PASIR RIS,643,EXECUTIVE,4250
SENGKANG,302C,EXECUTIVE,4250
SERANGOON,201,3-ROOM,4250
TAMPINES,155,5-ROOM,4250
TAMPINES,903,5-ROOM,4250
TOA PAYOH,141,4-ROOM,4250
TOA PAYOH,154,4-ROOM,4250
SENGKANG,286B,5-ROOM,4235
BUKIT MERAH,120,4-ROOM,4218
ANG MO KIO,259,5-ROOM,4200
ANG MO KIO,306,5-ROOM,4200
ANG MO KIO,418,4-ROOM,4200
ANG MO KIO,438,4-ROOM,4200
ANG MO KIO,615,EXECUTIVE,4200
ANG MO KIO,616,EXECUTIVE,4200
ANG MO KIO,710,5-ROOM,4200
ANG MO KIO,710,5-ROOM,4200
ANG MO KIO,725,5-ROOM,4200
ANG MO KIO,315B,5-ROOM,4200
ANG MO KIO,591A,4-ROOM,4200
ANG MO KIO,591A,4-ROOM,4200
ANG MO KIO,591A,4-ROOM,4200
ANG MO KIO,591A,4-ROOM,4200
ANG MO KIO,596C,4-ROOM,4200
ANG MO KIO,596C,4-ROOM,4200
ANG MO KIO,700A,5-ROOM,4200
ANG MO KIO,700A,5-ROOM,4200
ANG MO KIO,700B,4-ROOM,4200
ANG MO KIO,700C,4-ROOM,4200
ANG MO KIO,700C,4-ROOM,4200
BEDOK,2,5-ROOM,4200
BEDOK,33,5-ROOM,4200
BEDOK,36,4-ROOM,4200
BEDOK,69,5-ROOM,4200
BEDOK,69,5-ROOM,4200
BEDOK,98,5-ROOM,4200
BEDOK,114,4-ROOM,4200
BEDOK,145,EXECUTIVE,4200
BEDOK,145,EXECUTIVE,4200
BEDOK,181,5-ROOM,4200
BEDOK,406,5-ROOM,4200
BEDOK,417,5-ROOM,4200
BEDOK,665,EXECUTIVE,4200
BEDOK,665,EXECUTIVE,4200
BEDOK,719,EXECUTIVE,4200
BEDOK,153C,4-ROOM,4200
BEDOK,154B,4-ROOM,4200
BEDOK,222A,4-ROOM,4200
BEDOK,807A,4-ROOM,4200
BUKIT BATOK,102,4-ROOM,4200
BUKIT BATOK,103,5-ROOM,4200
BUKIT BATOK,125,EXECUTIVE,4200
BUKIT BATOK,191,5-ROOM,4200
BUKIT BATOK,203,5-ROOM,4200
BUKIT BATOK,203,5-ROOM,4200
BUKIT BATOK,293D,4-ROOM,4200
BUKIT BATOK,293D,4-ROOM,4200
BUKIT BATOK,296A,5-ROOM,4200
BUKIT BATOK,440D,5-ROOM,4200
BUKIT BATOK,440D,5-ROOM,4200
BUKIT BATOK,446A,5-ROOM,4200
BUKIT MERAH,2,3-ROOM,4200
BUKIT MERAH,4,5-ROOM,4200
BUKIT MERAH,4,5-ROOM,4200
BUKIT MERAH,6,3-ROOM,4200
BUKIT MERAH,11,4-ROOM,4200
BUKIT MERAH,16,4-ROOM,4200
BUKIT MERAH,17,5-ROOM,4200
BUKIT MERAH,19,4-ROOM,4200
BUKIT MERAH,20,5-ROOM,4200
BUKIT MERAH,20,5-ROOM,4200
BUKIT MERAH,21,4-ROOM,4200
BUKIT MERAH,21,4-ROOM,4200
BUKIT MERAH,21,4-ROOM,4200
BUKIT MERAH,33,3-ROOM,4200
BUKIT MERAH,33,3-ROOM,4200
BUKIT MERAH,39,4-ROOM,4200
BUKIT MERAH,49,5-ROOM,4200
BUKIT MERAH,49,3-ROOM,4200
BUKIT MERAH,53,4-ROOM,4200
BUKIT MERAH,66,5-ROOM,4200
BUKIT MERAH,81,5-ROOM,4200
BUKIT MERAH,84,5-ROOM,4200
BUKIT MERAH,85,4-ROOM,4200
BUKIT MERAH,102,4-ROOM,4200
BUKIT MERAH,102,4-ROOM,4200
BUKIT MERAH,106,4-ROOM,4200
BUKIT MERAH,109,4-ROOM,4200
BUKIT MERAH,114,5-ROOM,4200
BUKIT MERAH,121,4-ROOM,4200
BUKIT MERAH,126,5-ROOM,4200
BUKIT MERAH,104A,4-ROOM,4200
BUKIT MERAH,118A,4-ROOM,4200
BUKIT MERAH,119B,4-ROOM,4200
BUKIT MERAH,119B,4-ROOM,4200
BUKIT MERAH,119B,4-ROOM,4200
BUKIT MERAH,119C,4-ROOM,4200
BUKIT MERAH,119C,5-ROOM,4200
BUKIT MERAH,121A,5-ROOM,4200
BUKIT MERAH,121A,5-ROOM,4200
BUKIT MERAH,126C,4-ROOM,4200
BUKIT MERAH,126C,4-ROOM,4200
BUKIT MERAH,127D,4-ROOM,4200
BUKIT MERAH,131B,4-ROOM,4200
BUKIT MERAH,27A,4-ROOM,4200
BUKIT MERAH,27A,4-ROOM,4200
BUKIT MERAH,2C,5-ROOM,4200
BUKIT MERAH,63A,5-ROOM,4200
BUKIT MERAH,6B,4-ROOM,4200
BUKIT MERAH,6B,4-ROOM,4200
BUKIT MERAH,75B,4-ROOM,4200
BUKIT MERAH,75C,5-ROOM,4200
BUKIT MERAH,75C,5-ROOM,4200
BUKIT MERAH,75C,4-ROOM,4200
BUKIT MERAH,76A,4-ROOM,4200
BUKIT MERAH,77A,5-ROOM,4200
BUKIT MERAH,77A,5-ROOM,4200
BUKIT MERAH,80A,4-ROOM,4200
BUKIT MERAH,8B,4-ROOM,4200
BUKIT MERAH,8B,4-ROOM,4200
BUKIT MERAH,8B,4-ROOM,4200
BUKIT MERAH,8B,4-ROOM,4200
BUKIT MERAH,90A,4-ROOM,4200
BUKIT MERAH,90A,3-ROOM,4200
BUKIT MERAH,90B,4-ROOM,4200
BUKIT MERAH,92B,3-ROOM,4200
BUKIT MERAH,93B,4-ROOM,4200
